timestamp,machine_id,utilization_percent,temperature,vibration,status
2025-01-02 18:50:00,2,82,72,0.78,NORMAL
2025-01-02 18:55:00,2,49,95,0.59,RISK
2025-01-02 19:00:00,2,51,67,0.26,NORMAL
2025-01-02 19:05:00,2,65,77,0.4,NORMAL
2025-01-02 19:10:00,2,44,91,0.21,RISK
2025-01-02 19:15:00,2,49,51,0.44,NORMAL
2025-01-02 19:20:00,2,87,84,0.47,NORMAL
2025-01-02 19:25:00,2,54,89,0.78,RISK
2025-01-02 19:30:00,2,56,93,0.56,RISK
2025-01-02 19:35:00,2,67,54,0.7,NORMAL
2025-01-02 19:40:00,2,58,91,0.38,RISK
2025-01-02 19:45:00,2,59,59,0.95,RISK
2025-01-02 19:50:00,2,72,50,0.82,RISK
2025-01-02 19:55:00,2,51,92,0.2,RISK
2025-01-02 20:00:00,2,81,89,0.64,RISK
2025-01-02 20:05:00,2,45,60,0.98,RISK
2025-01-02 20:10:00,2,80,70,0.22,NORMAL
2025-01-02 20:15:00,2,59,99,0.2,RISK
2025-01-02 20:20:00,2,41,82,0.61,NORMAL
2025-01-02 20:25:00,2,81,76,0.28,NORMAL
2025-01-02 20:30:00,2,70,71,0.27,NORMAL
2025-01-02 20:35:00,2,97,72,0.31,NORMAL
2025-01-02 20:40:00,2,72,82,0.4,NORMAL
2025-01-02 20:45:00,2,41,71,0.88,RISK
2025-01-02 20:50:00,2,92,56,0.43,NORMAL
2025-01-02 20:55:00,2,42,54,0.34,NORMAL
2025-01-02 21:00:00,2,77,56,0.82,RISK
2025-01-02 21:05:00,2,75,95,0.45,RISK
2025-01-02 21:10:00,2,59,95,0.15,RISK
2025-01-02 21:15:00,2,61,59,0.78,NORMAL
2025-01-02 21:20:00,2,99,53,0.44,NORMAL
2025-01-02 21:25:00,2,50,82,0.64,NORMAL
2025-01-02 21:30:00,2,96,82,0.48,NORMAL
2025-01-02 21:35:00,2,74,61,0.18,NORMAL
2025-01-02 21:40:00,2,71,65,0.88,RISK
2025-01-02 21:45:00,2,98,83,0.19,NORMAL
2025-01-02 21:50:00,2,54,63,0.72,NORMAL
2025-01-02 21:55:00,2,77,69,0.43,NORMAL
2025-01-02 22:00:00,2,40,99,0.21,RISK
2025-01-02 22:05:00,2,52,52,0.94,RISK
2025-01-02 22:10:00,2,83,84,0.72,NORMAL
2025-01-02 22:15:00,2,65,53,0.12,NORMAL
2025-01-02 22:20:00,2,65,54,0.35,NORMAL
2025-01-02 22:25:00,2,93,69,0.41,NORMAL
2025-01-02 22:30:00,2,75,88,0.63,RISK
2025-01-02 22:35:00,2,83,62,0.57,NORMAL
2025-01-02 22:40:00,2,58,74,0.99,RISK
2025-01-02 22:45:00,2,40,83,0.46,NORMAL
2025-01-02 22:50:00,2,53,57,0.43,NORMAL
2025-01-02 22:55:00,2,91,68,0.86,RISK
2025-01-02 23:00:00,2,85,66,0.84,RISK
2025-01-02 23:05:00,2,80,97,0.25,RISK
2025-01-02 23:10:00,2,46,52,0.33,NORMAL
2025-01-02 23:15:00,2,52,57,0.5,NORMAL
2025-01-02 23:20:00,2,82,57,0.96,RISK
2025-01-02 23:25:00,2,57,56,0.54,NORMAL
2025-01-02 23:30:00,2,59,95,0.38,RISK
2025-01-02 23:35:00,2,84,50,0.33,NORMAL
2025-01-02 23:40:00,2,41,60,0.96,RISK
2025-01-02 23:45:00,2,63,77,0.56,NORMAL
2025-01-02 23:50:00,2,90,75,0.81,RISK
2025-01-02 23:55:00,2,76,84,0.37,NORMAL
2025-01-03 00:00:00,2,80,89,0.11,RISK
2025-01-03 00:05:00,2,92,99,0.68,RISK
2025-01-03 00:10:00,2,84,81,0.93,RISK
2025-01-03 00:15:00,2,40,65,0.57,NORMAL
2025-01-03 00:20:00,2,99,92,0.49,RISK
2025-01-03 00:25:00,2,72,78,0.4,NORMAL
2025-01-03 00:30:00,2,64,51,0.51,NORMAL
2025-01-03 00:35:00,2,100,90,0.49,RISK
2025-01-03 00:40:00,2,100,85,0.93,RISK
2025-01-03 00:45:00,2,59,76,0.79,NORMAL
2025-01-03 00:50:00,2,59,99,0.46,RISK
2025-01-03 00:55:00,2,97,72,0.97,RISK
2025-01-03 01:00:00,2,70,55,0.92,RISK
2025-01-03 01:05:00,2,59,85,0.77,NORMAL
2025-01-03 01:10:00,2,83,71,0.65,NORMAL
2025-01-03 01:15:00,2,81,57,0.23,NORMAL
2025-01-03 01:20:00,2,47,79,0.26,NORMAL
2025-01-03 01:25:00,2,76,93,0.61,RISK
2025-01-03 01:30:00,2,86,93,0.55,RISK
2025-01-03 01:35:00,2,84,86,0.4,RISK
2025-01-01 08:00:00,3,92,82,0.81,RISK
2025-01-01 08:05:00,3,97,56,0.22,NORMAL
2025-01-01 08:10:00,3,98,50,0.73,NORMAL
2025-01-01 08:15:00,3,77,98,0.55,RISK
2025-01-01 08:20:00,3,57,58,0.17,NORMAL
2025-01-01 08:25:00,3,46,87,0.17,RISK
2025-01-01 08:30:00,3,44,53,0.64,NORMAL
2025-01-01 08:35:00,3,89,78,0.47,NORMAL
2025-01-01 08:40:00,3,58,64,0.9,RISK
2025-01-01 08:45:00,3,42,59,0.6,NORMAL
2025-01-01 08:50:00,3,53,98,0.19,RISK
2025-01-01 08:55:00,3,57,81,0.97,RISK
2025-01-01 09:00:00,3,86,84,0.28,NORMAL
2025-01-01 09:05:00,3,93,68,0.88,RISK
2025-01-01 09:10:00,3,54,80,0.46,NORMAL
2025-01-01 09:15:00,3,47,70,0.1,NORMAL
2025-01-01 09:20:00,3,84,95,0.79,RISK
2025-01-01 09:25:00,3,95,51,0.76,NORMAL
2025-01-01 09:30:00,3,84,68,0.35,NORMAL
2025-01-01 09:35:00,3,75,89,0.32,RISK
2025-01-01 09:40:00,3,96,79,0.72,NORMAL
2025-01-01 09:45:00,3,52,80,0.49,NORMAL
2025-01-01 09:50:00,3,53,58,0.2,NORMAL
2025-01-01 09:55:00,3,99,86,0.96,RISK
2025-01-01 10:00:00,3,61,52,0.84,RISK
2025-01-01 10:05:00,3,92,60,0.87,RISK
2025-01-01 10:10:00,3,85,73,0.12,NORMAL
2025-01-01 10:15:00,3,70,92,0.88,RISK
2025-01-01 10:20:00,3,44,54,0.72,NORMAL
2025-01-01 10:25:00,3,68,53,0.74,NORMAL
2025-01-01 10:30:00,3,49,51,0.83,RISK
2025-01-01 10:35:00,3,90,60,0.98,RISK
2025-01-01 10:40:00,3,84,92,0.8,RISK
2025-01-01 10:45:00,3,98,50,0.84,RISK
2025-01-01 10:50:00,3,54,64,0.29,NORMAL
2025-01-01 10:55:00,3,87,69,0.75,NORMAL
2025-01-01 11:00:00,3,98,67,0.29,NORMAL
2025-01-01 11:05:00,3,64,51,0.89,RISK
2025-01-01 11:10:00,3,83,77,0.22,NORMAL
2025-01-01 11:15:00,3,75,61,0.33,NORMAL
2025-01-01 11:20:00,3,47,50,0.65,NORMAL
2025-01-01 11:25:00,3,61,60,0.65,NORMAL
2025-01-01 11:30:00,3,68,69,0.78,NORMAL
2025-01-01 11:35:00,3,42,84,0.5,NORMAL
2025-01-01 11:40:00,3,65,97,0.51,RISK
2025-01-01 11:45:00,3,69,90,0.38,RISK
2025-01-01 11:50:00,3,58,51,0.68,NORMAL
2025-01-01 11:55:00,3,81,82,0.92,RISK
2025-01-01 12:00:00,3,66,67,0.83,RISK
2025-01-01 12:05:00,3,72,64,0.12,NORMAL
2025-01-01 12:10:00,3,47,60,0.5,NORMAL
2025-01-01 12:15:00,3,46,63,0.26,NORMAL
2025-01-01 12:20:00,3,96,69,0.94,RISK
2025-01-01 12:25:00,3,97,69,0.33,NORMAL
2025-01-01 12:30:00,3,63,83,0.81,RISK
2025-01-01 12:35:00,3,96,80,1.0,RISK
2025-01-01 12:40:00,3,90,77,0.41,NORMAL
2025-01-01 12:45:00,3,57,53,0.53,NORMAL
2025-01-01 12:50:00,3,84,83,0.65,NORMAL
2025-01-01 12:55:00,3,81,73,0.8,NORMAL
2025-01-01 13:00:00,3,72,86,0.68,RISK
2025-01-01 13:05:00,3,96,69,0.99,RISK
2025-01-01 13:10:00,3,76,83,0.19,NORMAL
2025-01-01 13:15:00,3,49,78,0.16,NORMAL
2025-01-01 13:20:00,3,98,80,0.84,RISK
2025-01-01 13:25:00,3,71,59,0.4,NORMAL
2025-01-01 13:30:00,3,81,70,0.55,NORMAL
2025-01-01 13:35:00,3,47,82,0.45,NORMAL
2025-01-01 13:40:00,3,61,60,0.33,NORMAL
2025-01-01 13:45:00,3,52,90,1.0,RISK
2025-01-01 13:50:00,3,56,54,0.43,NORMAL
2025-01-01 13:55:00,3,74,87,0.67,RISK
2025-01-01 14:00:00,3,61,64,0.11,NORMAL
2025-01-01 14:05:00,3,40,89,0.18,RISK
2025-01-01 14:10:00,3,93,53,0.61,NORMAL
2025-01-01 14:15:00,3,51,96,0.41,RISK
2025-01-01 14:20:00,3,54,53,0.49,NORMAL
2025-01-01 14:25:00,3,45,72,0.9,RISK
2025-01-01 14:30:00,3,100,72,0.57,NORMAL
2025-01-01 14:35:00,3,75,77,0.36,NORMAL
2025-01-01 14:40:00,3,59,96,0.18,RISK
2025-01-01 14:45:00,3,60,91,0.14,RISK
2025-01-01 14:50:00,3,64,57,0.59,NORMAL
2025-01-01 14:55:00,3,74,70,0.67,NORMAL
2025-01-01 15:00:00,3,100,94,0.48,RISK
2025-01-01 15:05:00,3,87,74,0.16,NORMAL
2025-01-01 15:10:00,3,71,68,0.24,NORMAL
2025-01-01 15:15:00,3,65,69,0.64,NORMAL
2025-01-01 15:20:00,3,43,67,0.38,NORMAL
2025-01-01 15:25:00,3,67,65,0.78,NORMAL
2025-01-01 15:30:00,3,71,91,0.41,RISK
2025-01-01 15:35:00,3,64,93,0.48,RISK
2025-01-01 15:40:00,3,59,100,0.7,RISK
2025-01-01 15:45:00,3,68,92,0.21,RISK
2025-01-01 15:50:00,3,64,99,0.68,RISK
2025-01-01 15:55:00,3,94,68,0.16,NORMAL
2025-01-01 16:00:00,3,47,71,0.68,NORMAL
2025-01-01 16:05:00,3,76,99,0.64,RISK
2025-01-01 16:10:00,3,52,99,0.84,RISK
2025-01-01 16:15:00,3,98,78,0.3,NORMAL
2025-01-01 16:20:00,3,59,95,0.82,RISK
2025-01-01 16:25:00,3,63,96,0.42,RISK
2025-01-01 16:30:00,3,53,91,0.75,RISK
2025-01-01 16:35:00,3,92,56,1.0,RISK
2025-01-01 16:40:00,3,80,74,0.16,NORMAL
2025-01-01 16:45:00,3,40,76,0.14,NORMAL
2025-01-01 16:50:00,3,89,89,0.42,RISK
2025-01-01 16:55:00,3,42,76,0.61,NORMAL
2025-01-01 17:00:00,3,69,98,0.71,RISK
2025-01-01 17:05:00,3,92,99,0.44,RISK
2025-01-01 17:10:00,3,68,53,0.45,NORMAL
2025-01-01 17:15:00,3,70,52,0.83,RISK
2025-01-01 17:20:00,3,93,99,0.84,RISK
2025-01-01 17:25:00,3,90,87,0.37,RISK
2025-01-01 17:30:00,3,80,76,0.41,NORMAL
2025-01-01 17:35:00,3,74,92,0.31,RISK
2025-01-01 17:40:00,3,57,74,0.25,NORMAL
2025-01-01 17:45:00,3,71,68,0.66,NORMAL
2025-01-01 17:50:00,3,70,51,0.39,NORMAL
2025-01-01 17:55:00,3,100,86,0.88,RISK
2025-01-01 18:00:00,3,88,72,0.11,NORMAL
2025-01-01 18:05:00,3,45,89,0.79,RISK
2025-01-01 18:10:00,3,54,68,0.13,NORMAL
2025-01-01 18:15:00,3,95,53,0.93,RISK
2025-01-01 18:20:00,3,95,50,0.26,NORMAL
2025-01-01 18:25:00,3,41,76,0.17,NORMAL
2025-01-01 18:30:00,3,83,51,0.95,RISK
2025-01-01 18:35:00,3,76,57,0.23,NORMAL
2025-01-01 18:40:00,3,53,89,0.87,RISK
2025-01-01 18:45:00,3,95,61,0.84,RISK
2025-01-01 18:50:00,3,54,96,0.96,RISK
2025-01-01 18:55:00,3,50,51,0.82,RISK
2025-01-01 19:00:00,3,77,92,0.58,RISK
2025-01-01 19:05:00,3,57,68,0.37,NORMAL
2025-01-01 19:10:00,3,64,57,0.62,NORMAL
2025-01-01 19:15:00,3,92,70,0.62,NORMAL
2025-01-01 19:20:00,3,59,97,0.2,RISK
2025-01-01 19:25:00,3,56,94,0.23,RISK
2025-01-01 19:30:00,3,87,63,0.24,NORMAL
2025-01-01 19:35:00,3,67,63,0.56,NORMAL
2025-01-01 19:40:00,3,83,74,0.96,RISK
2025-01-01 19:45:00,3,42,89,0.81,RISK
2025-01-01 19:50:00,3,68,75,0.4,NORMAL
2025-01-01 19:55:00,3,91,66,0.22,NORMAL
2025-01-01 20:00:00,3,71,58,0.73,NORMAL
2025-01-01 20:05:00,3,88,89,0.22,RISK
2025-01-01 20:10:00,3,52,64,0.17,NORMAL
2025-01-01 20:15:00,3,83,89,0.56,RISK
2025-01-01 20:20:00,3,54,65,0.35,NORMAL
2025-01-01 20:25:00,3,93,50,0.45,NORMAL
2025-01-01 20:30:00,3,59,60,0.13,NORMAL
2025-01-01 20:35:00,3,52,98,0.67,RISK
2025-01-01 20:40:00,3,63,99,0.15,RISK
2025-01-01 20:45:00,3,86,54,0.59,NORMAL
2025-01-01 20:50:00,3,52,71,1.0,RISK
2025-01-01 20:55:00,3,46,95,0.1,RISK
2025-01-01 21:00:00,3,86,85,0.55,NORMAL
2025-01-01 21:05:00,3,62,94,0.15,RISK
2025-01-01 21:10:00,3,100,89,0.51,RISK
2025-01-01 21:15:00,3,79,88,0.4,RISK
2025-01-01 21:20:00,3,45,85,0.97,RISK
2025-01-01 21:25:00,3,52,90,0.47,RISK
2025-01-01 21:30:00,3,71,65,0.28,NORMAL
2025-01-01 21:35:00,3,45,54,0.46,NORMAL
2025-01-01 21:40:00,3,83,66,0.44,NORMAL
2025-01-01 21:45:00,3,71,93,0.56,RISK
2025-01-01 21:50:00,3,48,52,0.71,NORMAL
2025-01-01 21:55:00,3,99,72,0.51,NORMAL
2025-01-01 22:00:00,3,41,50,0.94,RISK
2025-01-01 22:05:00,3,44,67,0.92,RISK
2025-01-01 22:10:00,3,70,72,0.55,NORMAL
2025-01-01 22:15:00,3,47,59,0.72,NORMAL
2025-01-01 22:20:00,3,78,77,0.54,NORMAL
2025-01-01 22:25:00,3,97,88,0.83,RISK
2025-01-01 22:30:00,3,94,94,0.95,RISK
2025-01-01 22:35:00,3,100,62,0.3,NORMAL
2025-01-01 22:40:00,3,41,70,0.64,NORMAL
2025-01-01 22:45:00,3,64,98,0.68,RISK
2025-01-01 22:50:00,3,42,91,0.59,RISK
2025-01-01 22:55:00,3,89,63,0.38,NORMAL
2025-01-01 23:00:00,3,53,91,0.18,RISK
2025-01-01 23:05:00,3,67,79,0.42,NORMAL
2025-01-01 23:10:00,3,65,66,0.36,NORMAL
2025-01-01 23:15:00,3,91,51,0.53,NORMAL
2025-01-01 23:20:00,3,55,62,0.78,NORMAL
2025-01-01 23:25:00,3,44,71,0.92,RISK
2025-01-01 23:30:00,3,43,51,0.68,NORMAL
2025-01-01 23:35:00,3,91,54,0.15,NORMAL
2025-01-01 23:40:00,3,62,68,0.46,NORMAL
2025-01-01 23:45:00,3,90,86,0.84,RISK
2025-01-01 23:50:00,3,58,100,0.94,RISK
2025-01-01 23:55:00,3,55,56,0.15,NORMAL
2025-01-02 00:00:00,3,81,95,0.68,RISK
2025-01-02 00:05:00,3,66,83,0.9,RISK
2025-01-02 00:10:00,3,96,86,0.6,RISK
2025-01-02 00:15:00,3,96,92,0.3,RISK
2025-01-02 00:20:00,3,44,57,0.78,NORMAL
2025-01-02 00:25:00,3,100,96,0.92,RISK
2025-01-02 00:30:00,3,40,90,0.32,RISK
2025-01-02 00:35:00,3,56,91,0.57,RISK
2025-01-02 00:40:00,3,83,88,0.25,RISK
2025-01-02 00:45:00,3,77,89,0.1,RISK
2025-01-02 00:50:00,3,50,65,0.18,NORMAL
2025-01-02 00:55:00,3,82,99,0.55,RISK
2025-01-02 01:00:00,3,54,82,0.54,NORMAL
2025-01-02 01:05:00,3,47,91,0.62,RISK
2025-01-02 01:10:00,3,87,50,0.86,RISK
2025-01-02 01:15:00,3,97,71,0.8,NORMAL
2025-01-02 01:20:00,3,87,70,0.91,RISK
2025-01-02 01:25:00,3,45,99,0.88,RISK
2025-01-02 01:30:00,3,53,92,0.31,RISK
2025-01-02 01:35:00,3,70,77,0.53,NORMAL
2025-01-02 01:40:00,3,66,74,0.86,RISK
2025-01-02 01:45:00,3,87,62,0.81,RISK
2025-01-02 01:50:00,3,85,66,0.3,NORMAL
2025-01-02 01:55:00,3,89,79,0.52,NORMAL
2025-01-02 02:00:00,3,90,96,0.27,RISK
2025-01-02 02:05:00,3,96,99,0.36,RISK
2025-01-02 02:10:00,3,89,87,0.95,RISK
2025-01-02 02:15:00,3,92,92,0.91,RISK
2025-01-02 02:20:00,3,54,89,0.41,RISK
2025-01-02 02:25:00,3,99,57,0.29,NORMAL
2025-01-02 02:30:00,3,67,96,0.52,RISK
2025-01-02 02:35:00,3,79,53,0.58,NORMAL
2025-01-02 02:40:00,3,58,77,0.85,RISK
2025-01-02 02:45:00,3,72,100,0.1,RISK
2025-01-02 02:50:00,3,54,56,0.58,NORMAL
2025-01-02 02:55:00,3,66,70,0.17,NORMAL
2025-01-02 03:00:00,3,76,82,0.35,NORMAL
2025-01-02 03:05:00,3,65,78,0.8,NORMAL
2025-01-02 03:10:00,3,70,55,0.45,NORMAL
2025-01-02 03:15:00,3,99,68,0.57,NORMAL
2025-01-02 03:20:00,3,60,91,0.67,RISK
2025-01-02 03:25:00,3,62,79,0.87,RISK
2025-01-02 03:30:00,3,94,99,0.62,RISK
2025-01-02 03:35:00,3,63,88,0.19,RISK
2025-01-02 03:40:00,3,58,80,0.2,NORMAL
2025-01-02 03:45:00,3,50,77,0.74,NORMAL
2025-01-02 03:50:00,3,84,74,0.91,RISK
2025-01-02 03:55:00,3,75,69,0.21,NORMAL
2025-01-02 04:00:00,3,83,83,0.18,NORMAL
2025-01-02 04:05:00,3,96,58,0.46,NORMAL
2025-01-02 04:10:00,3,89,91,0.63,RISK
2025-01-02 04:15:00,3,71,68,0.66,NORMAL
2025-01-02 04:20:00,3,57,66,0.41,NORMAL
2025-01-02 04:25:00,3,56,92,0.19,RISK
2025-01-02 04:30:00,3,52,80,0.5,NORMAL
2025-01-02 04:35:00,3,67,90,0.35,RISK
2025-01-02 04:40:00,3,83,54,0.63,NORMAL
2025-01-02 04:45:00,3,68,58,0.95,RISK
2025-01-02 04:50:00,3,51,68,0.47,NORMAL
2025-01-02 04:55:00,3,72,100,0.64,RISK
2025-01-02 05:00:00,3,99,92,0.95,RISK
2025-01-02 05:05:00,3,72,63,0.56,NORMAL
2025-01-02 05:10:00,3,50,72,0.15,NORMAL
2025-01-02 05:15:00,3,53,58,0.25,NORMAL
2025-01-02 05:20:00,3,64,92,0.3,RISK
2025-01-02 05:25:00,3,56,75,0.21,NORMAL
2025-01-02 05:30:00,3,84,81,0.5,NORMAL
2025-01-02 05:35:00,3,42,69,0.63,NORMAL
2025-01-02 05:40:00,3,59,58,0.76,NORMAL
2025-01-02 05:45:00,3,42,55,0.2,NORMAL
2025-01-02 05:50:00,3,61,93,0.41,RISK
2025-01-02 05:55:00,3,52,94,0.75,RISK
2025-01-02 06:00:00,3,46,55,0.85,RISK
2025-01-02 06:05:00,3,60,76,0.1,NORMAL
2025-01-02 06:10:00,3,43,78,0.9,RISK
2025-01-02 06:15:00,3,73,63,0.84,RISK
2025-01-02 06:20:00,3,92,54,0.59,NORMAL
2025-01-02 06:25:00,3,97,75,0.28,NORMAL
2025-01-02 06:30:00,3,41,82,0.96,RISK
2025-01-02 06:35:00,3,68,80,0.81,RISK
2025-01-02 06:40:00,3,84,50,0.29,NORMAL
2025-01-02 06:45:00,3,79,79,0.45,NORMAL
2025-01-02 06:50:00,3,71,72,0.49,NORMAL
2025-01-02 06:55:00,3,62,96,0.31,RISK
2025-01-02 07:00:00,3,40,75,0.16,NORMAL
2025-01-02 07:05:00,3,48,65,0.26,NORMAL
2025-01-02 07:10:00,3,81,97,0.44,RISK
2025-01-02 07:15:00,3,79,51,0.7,NORMAL
2025-01-02 07:20:00,3,95,83,0.8,NORMAL
2025-01-02 07:25:00,3,90,55,0.22,NORMAL
2025-01-02 07:30:00,3,53,98,0.79,RISK
2025-01-02 07:35:00,3,55,75,0.4,NORMAL
2025-01-02 07:40:00,3,77,70,0.7,NORMAL
2025-01-02 07:45:00,3,100,91,0.88,RISK
2025-01-02 07:50:00,3,43,63,0.53,NORMAL
2025-01-02 07:55:00,3,86,63,0.68,NORMAL
2025-01-02 08:00:00,3,53,100,0.7,RISK
2025-01-02 08:05:00,3,60,64,0.48,NORMAL
2025-01-02 08:10:00,3,80,74,0.91,RISK
2025-01-02 08:15:00,3,91,57,0.98,RISK
2025-01-02 08:20:00,3,92,97,0.67,RISK
2025-01-02 08:25:00,3,71,76,0.33,NORMAL
2025-01-02 08:30:00,3,99,89,0.66,RISK
2025-01-02 08:35:00,3,67,95,0.72,RISK
2025-01-02 08:40:00,3,83,66,0.78,NORMAL
2025-01-02 08:45:00,3,54,68,0.25,NORMAL
2025-01-02 08:50:00,3,66,85,0.78,NORMAL
2025-01-02 08:55:00,3,65,61,0.51,NORMAL
2025-01-02 09:00:00,3,74,64,0.28,NORMAL
2025-01-02 09:05:00,3,81,52,0.29,NORMAL
2025-01-02 09:10:00,3,75,97,0.36,RISK
2025-01-02 09:15:00,3,77,53,0.21,NORMAL
2025-01-02 09:20:00,3,89,92,0.26,RISK
2025-01-02 09:25:00,3,77,85,0.61,NORMAL
2025-01-02 09:30:00,3,91,55,0.94,RISK
2025-01-02 09:35:00,3,82,88,0.87,RISK
2025-01-02 09:40:00,3,57,58,0.29,NORMAL
2025-01-02 09:45:00,3,57,63,0.19,NORMAL
2025-01-02 09:50:00,3,45,72,0.15,NORMAL
2025-01-02 09:55:00,3,57,89,0.49,RISK
2025-01-02 10:00:00,3,50,67,0.11,NORMAL
2025-01-02 10:05:00,3,97,84,0.71,NORMAL
2025-01-02 10:10:00,3,63,84,0.13,NORMAL
2025-01-02 10:15:00,3,50,78,0.8,NORMAL
2025-01-02 10:20:00,3,42,86,0.63,RISK
2025-01-02 10:25:00,3,57,94,0.74,RISK
2025-01-02 10:30:00,3,66,57,0.95,RISK
2025-01-02 10:35:00,3,41,53,0.91,RISK
2025-01-02 10:40:00,3,45,57,0.92,RISK
2025-01-02 10:45:00,3,90,87,0.43,RISK
2025-01-02 10:50:00,3,49,50,0.12,NORMAL
2025-01-02 10:55:00,3,53,67,0.7,NORMAL
2025-01-02 11:00:00,3,73,92,0.44,RISK
2025-01-02 11:05:00,3,74,90,0.31,RISK
2025-01-02 11:10:00,3,67,70,0.13,NORMAL
2025-01-02 11:15:00,3,62,96,0.82,RISK
2025-01-02 11:20:00,3,52,96,0.35,RISK
2025-01-02 11:25:00,3,48,64,0.74,NORMAL
2025-01-02 11:30:00,3,58,100,0.39,RISK
2025-01-02 11:35:00,3,82,58,0.28,NORMAL
2025-01-02 11:40:00,3,70,54,0.44,NORMAL
2025-01-02 11:45:00,3,75,99,0.2,RISK
2025-01-02 11:50:00,3,92,84,0.42,NORMAL
2025-01-02 11:55:00,3,61,61,0.78,NORMAL
2025-01-02 12:00:00,3,71,77,0.61,NORMAL
2025-01-02 12:05:00,3,87,91,0.38,RISK
2025-01-02 12:10:00,3,64,54,0.65,NORMAL
2025-01-02 12:15:00,3,43,72,0.91,RISK
2025-01-02 12:20:00,3,86,59,0.12,NORMAL
2025-01-02 12:25:00,3,72,74,0.5,NORMAL
2025-01-02 12:30:00,3,52,79,0.44,NORMAL
2025-01-02 12:35:00,3,66,81,0.86,RISK
2025-01-02 12:40:00,3,98,76,0.22,NORMAL
2025-01-02 12:45:00,3,43,70,0.49,NORMAL
2025-01-02 12:50:00,3,80,95,0.91,RISK
2025-01-02 12:55:00,3,92,83,0.93,RISK
2025-01-02 13:00:00,3,55,52,0.39,NORMAL
2025-01-02 13:05:00,3,66,57,0.49,NORMAL
2025-01-02 13:10:00,3,51,54,0.88,RISK
2025-01-02 13:15:00,3,62,67,0.72,NORMAL
2025-01-02 13:20:00,3,77,91,0.18,RISK
2025-01-02 13:25:00,3,74,60,0.41,NORMAL
2025-01-02 13:30:00,3,82,96,0.14,RISK
2025-01-02 13:35:00,3,96,96,0.88,RISK
2025-01-02 13:40:00,3,73,83,0.41,NORMAL
2025-01-02 13:45:00,3,44,65,0.97,RISK
2025-01-02 13:50:00,3,89,98,0.84,RISK
2025-01-02 13:55:00,3,49,72,0.26,NORMAL
2025-01-02 14:00:00,3,76,84,0.49,NORMAL
2025-01-02 14:05:00,3,59,98,0.33,RISK
2025-01-02 14:10:00,3,40,82,0.21,NORMAL
2025-01-02 14:15:00,3,50,80,0.94,RISK
2025-01-02 14:20:00,3,80,99,0.78,RISK
2025-01-02 14:25:00,3,78,95,0.67,RISK
2025-01-02 14:30:00,3,57,50,0.37,NORMAL
2025-01-02 14:35:00,3,63,90,0.77,RISK
2025-01-02 14:40:00,3,51,59,0.41,NORMAL
2025-01-02 14:45:00,3,53,90,0.89,RISK
2025-01-02 14:50:00,3,92,78,0.2,NORMAL
2025-01-02 14:55:00,3,100,87,0.47,RISK
2025-01-02 15:00:00,3,98,74,0.58,NORMAL
2025-01-02 15:05:00,3,85,70,0.82,RISK
2025-01-02 15:10:00,3,51,82,0.33,NORMAL
2025-01-02 15:15:00,3,99,70,0.39,NORMAL
2025-01-02 15:20:00,3,71,61,0.78,NORMAL
2025-01-02 15:25:00,3,45,96,0.6,RISK
2025-01-02 15:30:00,3,45,82,0.56,NORMAL
2025-01-02 15:35:00,3,65,84,0.44,NORMAL
2025-01-02 15:40:00,3,43,84,0.86,RISK
2025-01-02 15:45:00,3,50,59,0.75,NORMAL
2025-01-02 15:50:00,3,83,78,0.62,NORMAL
2025-01-02 15:55:00,3,90,83,0.87,RISK
2025-01-02 16:00:00,3,84,56,0.44,NORMAL
2025-01-02 16:05:00,3,59,69,0.49,NORMAL
2025-01-02 16:10:00,3,78,95,0.54,RISK
2025-01-02 16:15:00,3,55,98,0.33,RISK
2025-01-02 16:20:00,3,96,78,0.48,NORMAL
2025-01-02 16:25:00,3,88,68,0.15,NORMAL
2025-01-02 16:30:00,3,60,94,0.65,RISK
2025-01-02 16:35:00,3,63,88,0.83,RISK
2025-01-02 16:40:00,3,41,67,0.15,NORMAL
2025-01-02 16:45:00,3,43,85,0.67,NORMAL
2025-01-02 16:50:00,3,68,66,0.55,NORMAL
2025-01-02 16:55:00,3,90,52,0.68,NORMAL
2025-01-02 17:00:00,3,40,60,0.45,NORMAL
2025-01-02 17:05:00,3,97,91,0.42,RISK
2025-01-02 17:10:00,3,44,62,0.64,NORMAL
2025-01-02 17:15:00,3,57,76,0.28,NORMAL
2025-01-02 17:20:00,3,76,52,0.53,NORMAL
2025-01-02 17:25:00,3,65,51,0.33,NORMAL
2025-01-02 17:30:00,3,44,81,0.43,NORMAL
2025-01-02 17:35:00,3,69,57,0.6,NORMAL
2025-01-02 17:40:00,3,41,54,0.93,RISK
2025-01-02 17:45:00,3,68,51,0.24,NORMAL
2025-01-02 17:50:00,3,65,83,0.58,NORMAL
2025-01-02 17:55:00,3,63,70,0.68,NORMAL
2025-01-02 18:00:00,3,83,81,0.41,NORMAL
2025-01-02 18:05:00,3,93,55,0.96,RISK
2025-01-02 18:10:00,3,52,67,0.92,RISK
2025-01-02 18:15:00,3,45,59,0.4,NORMAL
2025-01-02 18:20:00,3,40,88,0.56,RISK
2025-01-02 18:25:00,3,41,72,0.71,NORMAL
2025-01-02 18:30:00,3,54,51,0.87,RISK
